gene_id	B100	B110	B175	B200	B210	B275	B300	B310	B375
MSTRG.5587	918	2048	319	732	1655	419	578	1593	249
MSTRG.5588	1905	11	483	2098	34	329	914	42	401
MSTRG.5589	36222	17087	205	14685	14812	183	13243	16359	167
MSTRG.559	86	167	376	3	67	250	20	261	299
MSTRG.5590	0	192	2881	0	78	4120	394	59	1215
MSTRG.5591	3611	2	1152	2718	14	1559	2403	8	968
MSTRG.5592	1215	5832	2242	889	4177	4058	600	6071	2176
MSTRG.5593	1337	308	376	642	601	529	1577	825	651
MSTRG.5594	190	1989	263	1359	3131	393	221	2101	554
MSTRG.5595	23	22	4618	31	51	11011	9	24	4955
MSTRG.5596	844	13592	6856	469	6225	8024	189	13460	4094
MSTRG.5597	3926	52	872	2016	55	2024	8017	188	685
MSTRG.5598	0	15	8	0	28	173	0	23	8
MSTRG.5599	0	32	215	0	59	90	0	10	415
MSTRG.56	782	25786	19077	116	5279	7656	9	28034	17359
MSTRG.560	298	994	0	237	725	32	144	1652	0
MSTRG.5600	0	3148	229	0	2512	156	0	1997	852
MSTRG.5601	1	1951	1818	300	1012	2743	0	1577	2351
MSTRG.5602	225	235	1261	6791	71	2331	225	252	909
MSTRG.5603	460	662	1830	921	987	3495	1212	870	3352
MSTRG.5604	13306	907	89	16507	1330	174	7875	1277	47
MSTRG.5605	1792	220	0	2454	122	106	855	305	58
MSTRG.5606	1852	945	113	823	698	359	1062	633	132
MSTRG.5607	8	3947	1624	0	7925	1903	0	5995	1261
MSTRG.5608	193	3217	4350	142	436	4234	454	3166	5071
MSTRG.5609	796	226	0	75	252	0	382	388	0
MSTRG.561	100	1778	714	102	2094	738	72	1843	711
MSTRG.5610	2735	6050	0	3417	2101	0	1976	3877	0
MSTRG.5611	1000	627	544	679	645	1211	867	514	1484
MSTRG.5612	1837	465	3431	1400	3537	2555	1894	548	1445
MSTRG.5613	570	5379	67	466	2682	21	499	1191	59
MSTRG.5614	11753	2176	393	9197	2018	705	7883	3586	463
MSTRG.5615	6628	2060	849	5757	1352	399	5528	1594	341
MSTRG.5616	410	529	562	123	330	745	347	346	680
MSTRG.5617	0	297	334	196	257	621	0	493	605
MSTRG.5618	144	12058	58	110	2668	11	1	14028	0
MSTRG.5619	660	125	162	598	48	431	361	43	321
MSTRG.562	6	1132	4607	25	1740	11472	58	1612	3920
MSTRG.5620	649	861	650	1082	709	498	541	506	558
MSTRG.5621	1782	1783	34	671	1092	66	1553	1600	0
MSTRG.5622	3789	452	0	3453	237	67	2224	357	79
MSTRG.5623	20680	512	0	12905	251	0	14266	253	0
MSTRG.5624	419	739	0	771	491	0	238	603	0
MSTRG.5625	4133	44	210	4988	16	284	837	86	387
MSTRG.5626	84	1999	145	19	1985	40	13	2643	196
MSTRG.5627	1513	2277	1630	1156	1992	1855	1165	2175	1510
MSTRG.5628	0	0	1795	0	4	1202	0	1	1328
MSTRG.5629	559	799	233	693	687	2448	281	1368	218
MSTRG.563	128	1882	8500	150	1274	5139	32	2193	7885
MSTRG.5630	1021	376	552	531	473	455	539	502	645
MSTRG.5631	7761	2480	866	3369	946	948	1824	2421	351
MSTRG.5632	1	3343	51	1	4472	8	38	2587	81
MSTRG.5633	2646	1191	465	2994	1061	458	1595	962	349
MSTRG.5634	2488	2346	17251	2032	3184	22466	1222	2474	19899
MSTRG.5635	0	533	3407	0	696	2247	0	351	1354
MSTRG.5636	135	14	300	0	2	127	28	40	124
MSTRG.5637	0	156	1747	9	1948	2075	29	252	989
MSTRG.5638	1207	1143	863	7	1884	859	296	1297	862
MSTRG.5639	5385	5020	56	5671	102	1559	1098	5035	115
MSTRG.564	18485	1123	1853	16511	49	1109	5375	562	979
MSTRG.5640	3082	16351	580	1811	826	1331	1974	3539	791
MSTRG.5641	270	884	119	277	849	87	327	315	104
MSTRG.5642	3	9	1878	11	20	2364	18	6	1599
MSTRG.5643	6	2317	62	19	2822	17	113	2373	93
MSTRG.5644	0	3247	764	0	2217	1203	0	2969	878
MSTRG.5645	83	1110	1938	70	586	2403	121	1098	1166
MSTRG.5646	5322	498	2041	723	652	2309	1366	659	1733
MSTRG.5647	211	69	0	290	35	0	168	106	0
MSTRG.5648	7535	966	385	4058	624	2015	4615	1281	93
MSTRG.5649	60	1897	316	55	2913	276	59	1053	153
MSTRG.565	736	0	202	287	29	387	99	0	1
MSTRG.5650	1072	1205	424	900	1003	860	243	1956	695
MSTRG.5651	2052	795	1227	1788	367	768	1296	874	1964
MSTRG.5652	292	1525	1140	106	1314	69	184	1826	160
MSTRG.5653	18681	2127	1151	18937	2425	3799	11865	3804	326
MSTRG.5654	268	0	347	139	0	650	46	0	632
MSTRG.5655	31	0	4	19	0	259	19	0	131
MSTRG.5656	7435	10845	18	7640	571	0	3217	11032	0
MSTRG.5657	446	61	1254	531	38	1380	704	104	788
MSTRG.5658	2022	502	1054	2283	669	2154	1293	453	1222
MSTRG.5659	8650	4993	291	4656	4272	1893	6072	4613	1900
MSTRG.566	85	39	257	58	84	554	17	73	17
MSTRG.5660	16	267	364	34	187	820	35	212	635
MSTRG.5661	10	690	1449	16	440	1845	10	833	1241
MSTRG.5662	334	146	78	166	52	422	146	165	247
MSTRG.5663	6013	3322	170	3269	3589	463	2804	2029	753
MSTRG.5664	717	1286	13	403	1456	116	144	1467	10
MSTRG.5665	906	2738	1917	818	2111	1335	472	3235	670
MSTRG.5666	173	31	50	71	357	12	201	39	0
MSTRG.5667	991	456	4060	1156	725	5441	977	565	3296
MSTRG.5668	322	323	6028	279	382	9634	598	555	5527
MSTRG.5669	70	10052	238	2	9049	227	107	10236	223
MSTRG.567	473	7	45	296	25	2	49	57	0
MSTRG.5670	894	956	7	557	1838	14	431	986	10
MSTRG.5671	5654	4	14	6936	218	48	3638	4	6
MSTRG.5672	4718	314	1057	1063	82	217	4938	458	662
MSTRG.5673	406	406	3445	274	373	3250	329	1034	2575
MSTRG.5674	4670	2361	108	2893	3653	56	1137	2753	151
MSTRG.5675	511	1564	394	616	2902	226	419	1295	378
MSTRG.5676	1270	3881	1496	3698	1543	527	539	6174	735
MSTRG.5677	5223	36	512	2236	86	322	498	18	629
MSTRG.5678	2198	14	3320	1807	135	2467	3319	104	3640
MSTRG.5679	1944	147	6879	1343	217	3454	1060	262	3776
MSTRG.568	459	59	109	198	46	4	70	11	0
MSTRG.5680	522	1844	1367	350	2056	2633	284	1647	3684
MSTRG.5681	541	49	4363	402	135	14063	502	96	2081
MSTRG.5682	8231	6138	1886	5118	2497	2770	3218	4343	1459
MSTRG.5683	1020	0	347	841	0	236	374	0	679
MSTRG.5684	1020	0	140	1091	1	202	787	30	391
MSTRG.5685	3494	0	722	1641	0	524	1983	0	698
MSTRG.5686	388	1014	1076	226	392	1220	150	1755	1264
MSTRG.5687	438	3898	33	298	2388	143	255	2532	66
MSTRG.5688	946	210	68	700	11	215	621	5	102
MSTRG.5689	57	23	29	36	160	41	24	17	36
MSTRG.569	0	8999	4782	0	5153	6147	0	1973	3383
MSTRG.5690	2231	66	357	1882	5	626	1695	5	192
MSTRG.5691	2757	807	280	2476	658	501	1624	738	248
MSTRG.5692	1311	171	1001	1034	16	1372	930	32	1399
MSTRG.5693	6	1118	745	2	356	99	3	606	1058
MSTRG.5694	1263	706	7209	925	983	2687	841	1164	5708
MSTRG.5695	307	423	277	160	769	1	229	1023	100
MSTRG.5696	2145	76	2903	837	0	4910	1528	0	2054
MSTRG.5697	4463	1039	217	4650	1432	14	1830	781	23
MSTRG.5698	1159	4	112	1201	51	125	383	0	140
MSTRG.5699	1	55	0	2	133	0	1	5	0
MSTRG.57	140	408	163	12	184	8	115	24	175
MSTRG.570	8640	177	13702	8781	1031	28864	2252	95	11484
MSTRG.5700	2410	2601	770	2878	1537	1713	1548	3877	1166
MSTRG.5701	529	0	286	547	0	386	260	0	243
MSTRG.5702	227	0	128	642	0	130	81	0	124
MSTRG.5703	819	262	6995	1242	364	6652	493	664	9308
MSTRG.5704	432	16	9379	197	1	10213	275	20	15399
MSTRG.5705	3719	2071	1709	707	725	1397	24090	1602	3731
MSTRG.5706	11739	227	3040	5450	1262	2412	162	203	6663
MSTRG.5707	626	692	0	969	781	0	220	944	0
MSTRG.5708	8	1129	4109	21	366	3959	7	1082	5142
MSTRG.5709	6054	60	351	4484	7	276	3305	104	312
MSTRG.571	2418	30	1	2159	2128	0	662	12	1
MSTRG.5710	1051	455	71	926	536	110	758	478	284
MSTRG.5711	606	22258	2114	822	25213	947	315	29495	2377
MSTRG.5712	760	6114	2543	393	1615	3538	123	5766	2993
MSTRG.5713	1323	213	1836	613	160	1938	1057	302	637
MSTRG.5714	1666	1902	0	1139	1386	0	999	1312	0
MSTRG.5715	1108	57	558	1140	5197	322	1212	65	1594
MSTRG.5716	707	56	7654	517	1372	6925	725	16	50399
MSTRG.5717	457	403	1225	5	1396	392	2	401	835
MSTRG.5718	720	66	762	1385	93	1149	1448	150	2222
MSTRG.5719	1581	128	137	2825	173	88	2523	75	142
MSTRG.572	2484	1	1012	2485	167	232	577	6	1080
MSTRG.5720	0	2367	153	0	2501	76	0	1555	280
MSTRG.5721	60	109	126	1	88	331	0	184	475
MSTRG.5722	0	2124	85	0	851	16	0	1195	46
MSTRG.5723	6009	1930	1109	1810	1795	779	2799	1846	1401
MSTRG.5724	55	33	0	143	80	0	53	33	76
MSTRG.5725	713	0	4627	643	0	18199	429	0	2096
MSTRG.5726	6549	170	3447	4419	821	8984	4132	87	577
MSTRG.5727	410	382	0	314	670	0	216	232	0
MSTRG.5728	938	462	15	366	352	11	604	578	30
MSTRG.5729	111	826	421	69	1186	870	97	1840	611
MSTRG.573	32348	186	7849	31488	2490	3710	8845	89	11793
MSTRG.5730	3742	956	193	5150	213	75	1526	201	497
MSTRG.5731	1574	2718	4996	1549	1197	9902	1101	889	2855
MSTRG.5732	2801	620	140662	3688	655	138385	3240	373	102690
MSTRG.5733	754	36	17	721	878	0	654	1028	0
MSTRG.5734	399	1750	8916	360	2707	9636	347	2096	6653
MSTRG.5735	9368	2419	6962	12873	3177	22725	12878	3563	3230
MSTRG.5736	7794	572	3	6645	2554	6	4276	1927	15
MSTRG.5737	1084	480	12	1337	1632	3	505	1184	34
MSTRG.5738	261	1384	2	955	969	78	169	2612	177
MSTRG.5739	154	237	1	117	481	7	25	544	7
MSTRG.574	10142	92	6108	6052	1346	7196	6125	45	6406
MSTRG.5740	280	292	2	144	731	2	484	1284	2
MSTRG.5741	395	44	3	31	143	10	1033	116	35
MSTRG.5742	2587	2005	1328	2650	970	5486	2713	717	1199
MSTRG.5743	1449	5451	44	1830	2701	45	945	4786	104
MSTRG.5744	7167	179	0	4714	1645	0	3753	98	0
MSTRG.5745	173	19	812	0	51	1139	2	14	820
MSTRG.5746	5	1810	0	10	691	0	142	1665	0
MSTRG.5747	113	1	1333	393	1	12117	296	1	1605
MSTRG.5748	2654	1202	22	2347	196	70	995	1047	87
MSTRG.5749	135	2897	2716	195	1894	4551	134	3320	3686
MSTRG.575	1841	0	4	576	0	4	412	0	1
MSTRG.5750	6607	390	816	4138	374	951	6688	426	1176
MSTRG.5751	0	694	458	0	209	221	0	659	649
MSTRG.5752	1	1814	0	0	457	0	27	450	27
MSTRG.5753	0	642	781	0	371	520	0	1321	632
MSTRG.5754	1030	3950	338	1147	3113	132	1788	4866	145
MSTRG.5755	4647	8309	22	2382	3188	76	1661	4694	8
MSTRG.5756	229	1219	23777	25	5017	8309	49	3771	6336
MSTRG.5757	394	4448	30	50	21670	56	122	4072	92
MSTRG.5758	656	2	2453	694	13	4098	262	0	3499
MSTRG.5759	1323	2687	0	279	2085	24	521	2041	1
MSTRG.576	7	3971	270	95	2859	176	5	827	283
MSTRG.5760	953	439	186	1058	256	321	817	957	296
MSTRG.5761	615	76	0	745	493	180	658	669	39
MSTRG.5762	37	5966	641	18	5642	83	0	4194	670
MSTRG.5763	5	97	43	14	166	54	0	85	8
MSTRG.5764	1194	644	713	1057	543	736	747	1019	831
MSTRG.5765	6	1183	101	47	736	22	0	1422	65
MSTRG.5766	40	61	0	92	81	0	20	51	0
MSTRG.5767	19	476	1178	36	746	1267	69	657	1220
MSTRG.5768	0	282	4424	0	408	3975	0	300	3258
MSTRG.5769	0	322	1334	0	573	1378	0	275	1121
MSTRG.577	9078	2425	681	8855	1494	435	4513	587	5043
MSTRG.5770	540	1400	4375	434	1511	7059	632	1466	3831
MSTRG.5771	238	1179	163	58	33	747	32	1011	344
MSTRG.5772	2027	6732	5	1543	3038	20	1521	8026	3
MSTRG.5773	3228	416	92	1191	4	38	1833	360	2
MSTRG.5774	447	3455	14	1641	1821	195	184	2241	0
MSTRG.5775	1118	228	12	689	5	27	706	11	197
MSTRG.5776	808	146	332	916	175	430	546	227	259
MSTRG.5777	60	0	5217	12	0	2767	14	0	3232
MSTRG.5778	444	936	52	451	2177	104	613	1078	117
MSTRG.5779	26761	473	903	29687	373	513	20783	302	864
MSTRG.578	34	16992	2020	176	10061	1183	258	3883	8518
MSTRG.5780	11567	8	122	2918	0	117	6196	0	124
MSTRG.5781	844	3775	182	114	2824	193	468	4126	121
MSTRG.5782	10	5121	6689	20	2167	9125	6	7795	3744
MSTRG.5783	977	16963	170	1487	3857	342	344	23056	69
MSTRG.5784	412	2285	507	442	1017	882	282	3987	593
MSTRG.5785	73	5517	364	83	3169	346	45	8441	250
MSTRG.5786	4928	23	39	2749	4	104	2866	0	115
MSTRG.5787	46	5297	2682	21	4412	4733	59	6191	1719
MSTRG.5788	1554	421	1045	1152	210	1719	639	258	839
MSTRG.5789	1807	85	994	1288	233	971	585	253	1712
MSTRG.579	194	5	1129	188	52	825	85	13	9129
MSTRG.5790	415	2718	2169	3245	483	2705	201	2895	2482
MSTRG.5791	0	3181	761	0	2165	1568	0	3367	557
MSTRG.5792	391	60	143	344	162	27	183	190	293
MSTRG.5793	628	2228	337	1112	1942	472	845	961	226
MSTRG.5794	1338	0	0	1005	0	0	1101	0	0
MSTRG.5795	3615	762	0	134	143	0	544	1207	0
MSTRG.5796	128	98	230	16	34	844	133	143	222
MSTRG.5797	79	12761	2059	20	3167	3449	65	35639	1454
MSTRG.5798	898	710	7973	1873	496	4569	171	954	772
MSTRG.5799	309	374	756	277	536	1670	393	792	551
MSTRG.58	30	181	227	95	10	236	149	177	289
MSTRG.580	1010	6942	946	615	4796	641	651	7760	6759
MSTRG.5800	270	191	2030	506	175	1855	333	260	1282
MSTRG.5801	1945	58	466	1858	306	1233	1064	693	1161
MSTRG.5802	2924	61	1849	4231	32	412	2233	45	2108
MSTRG.5803	520	1552	5658	2307	339	4436	1772	1242	5507
MSTRG.5804	699	149	39	927	88	24	314	100	31
MSTRG.5805	1321	0	3	783	0	124	1367	0	42
MSTRG.5806	244	11515	695	790	18501	870	580	4235	1297
MSTRG.5807	0	3091	785	242	2872	130	697	893	601
MSTRG.5808	784	0	2940	941	0	3245	1198	0	3667
MSTRG.5809	1446	831	150	911	1410	785	471	1130	228
MSTRG.581	11235	510	158	11916	351	167	7782	522	1230
MSTRG.5810	183	359	11	12	31	163	7	485	8
MSTRG.5811	5320	3644	0	3657	3406	14	4244	3814	0
MSTRG.5812	1591	7245	93	1080	7711	259	1641	7095	274
MSTRG.5813	70	25	958	68	8	1794	65	0	915
MSTRG.5814	597	5	4592	450	35	3009	63	12	4017
MSTRG.5815	2901	134	5849	1996	0	2671	1843	4	4204
MSTRG.5816	329	273	54	339	192	114	301	137	58
MSTRG.5817	2933	8277	925	801	8632	1690	1433	8834	1175
MSTRG.5818	1669	6693	4034	756	56524	3461	1546	4423	3735
MSTRG.5819	119	11	1911	73	33	2362	155	12	1314
MSTRG.582	7619	1	341	5440	21	277	5154	0	2473
MSTRG.5820	5222	17	3880	2999	3	2292	4178	29	3764
MSTRG.5821	10159	0	0	3767	164	0	4005	386	0
MSTRG.5822	1069	2	761	2415	4	1789	1560	1	1160
MSTRG.5823	3872	1694	3409	9654	7725	5435	1341	1832	4626
MSTRG.5824	2020	91	93	2780	13	278	664	239	67
MSTRG.5825	0	0	412	2	0	954	2	0	469
MSTRG.5826	418	985	5082	247	1362	5869	922	1279	3662
MSTRG.5827	112	45	17	244	22	74	525	41	31
MSTRG.5828	6171	76	9873	7444	204	9852	3047	97	5423
MSTRG.5829	158	0	1629	250	0	1437	148	0	1381
MSTRG.583	1381	7690	0	882	10051	0	182	7994	0
MSTRG.5830	1040	1011	2528	933	27911	1876	735	1906	2577
MSTRG.5831	1515	23	87	1106	76	59	1361	152	198
MSTRG.5832	953	2863	765	762	3143	2008	967	4176	782
MSTRG.5833	3164	963	348	2978	1827	192	2442	2010	134
MSTRG.5834	5	445	545	15	266	535	4	896	579
MSTRG.5835	1128	161	106	151	175	495	1484	82	69
MSTRG.5836	8020	1086	15	2314	577	66	7250	712	28
MSTRG.5837	336	487	21	0	291	156	29	101	16
MSTRG.5838	2792	28	3	2780	13	146	1333	30	4
MSTRG.5839	327	24	1230	6	25	1561	33	38	1719
MSTRG.584	268	0	594	486	99	1112	0	26	4623
MSTRG.5840	122	28139	128	122	1033	18	81	20740	352
MSTRG.5841	0	2989	12	0	449	5	0	1457	26
MSTRG.5842	1061	147	6	1403	101	1	772	2	22
MSTRG.5843	678	250	5070	514	189	3377	525	351	5268
MSTRG.5844	15	0	0	0	0	0	0	0	0
MSTRG.5845	13091	757	321	7803	200	1464	15107	783	438
MSTRG.5846	40896	877	269	13780	1301	111	44127	1154	114
MSTRG.5847	4407	61	11359	1551	35	14749	9132	39	6395
MSTRG.5848	22592	0	3041	6546	0	2158	18372	0	1966
MSTRG.5849	33	777	1946	12	580	1066	43	1099	917
MSTRG.585	237	91	292	400	231	176	11	128	2162
MSTRG.5850	5208	652	0	3300	381	0	3935	1015	0
MSTRG.5851	1646	4776	454	1246	4059	940	1681	4510	309
MSTRG.5852	514	669	2308	305	774	2325	380	313	2101
MSTRG.5853	93	1002	2927	190	1216	2667	165	765	1867
MSTRG.5854	3363	5169	0	689	4957	0	3724	5352	0
MSTRG.5855	4687	199	0	4357	1155	0	3169	396	0
MSTRG.5856	214	106	1019	240	67	741	285	1	7169
MSTRG.5857	2971	97	78	2971	348	36	938	4	189
MSTRG.5858	0	448	19	0	531	6	0	425	5
MSTRG.5859	1013	6505	473	250	3251	60	2090	4233	4
MSTRG.586	226	11823	31	2	8946	25	15	8209	263
MSTRG.5860	74	179	807	82	153	548	275	175	6471
MSTRG.5861	19441	1088	5891	7857	1143	10274	77503	1081	5560
MSTRG.5862	1073	188	69	513	130	57	995	188	189
MSTRG.5863	737	241	58	187	176	107	335	189	90
MSTRG.5864	1393	7323	431	649	4383	494	1117	6882	242
MSTRG.5865	461	177	243	729	78	293	1332	160	310
MSTRG.5866	220	472	2948	69	952	2933	67	424	3563
MSTRG.5867	169	369	0	132	140	0	279	292	0
MSTRG.5868	612	32	307	614	117	548	993	93	487
MSTRG.5869	2294	3138	575	1031	3649	728	2757	2226	602
MSTRG.587	78	6067	2601	1	6619	1944	20	8987	20317
MSTRG.5870	209	1632	1174	322	2213	1689	202	1556	1160
MSTRG.5871	0	3372	1495	65	3665	2158	98	4579	1126
MSTRG.5872	7800	909	217	20259	432	581	3272	1030	368
MSTRG.5873	8122	207	1806	11954	418	2181	1345	835	1919
MSTRG.5874	0	257	6056	0	330	8321	0	388	10932
MSTRG.5875	4	0	4460	6	0	4372	37	0	2382
MSTRG.5876	1588	0	1616	1504	0	947	1115	0	1967
MSTRG.5877	472	1659	2691	92	2779	4792	852	1419	2318
MSTRG.5878	12553	1018	133	15579	1785	44	11455	772	1
MSTRG.5879	6142	773	6659	27733	3401	5298	3170	228	2847
MSTRG.588	4799	20	172	4643	270	272	1384	45	1702
MSTRG.5880	14	779	16	33	1008	11	21	1426	21
MSTRG.5881	20	2263	76	1	2615	179	50	1914	103
MSTRG.5882	0	1539	465	181	1564	364	322	1868	247
MSTRG.5883	3	1319	395	0	239	76	25	2555	226
MSTRG.5884	69	7088	20	3	4922	137	16	6298	4
MSTRG.5885	1	39	552	2	44	1429	2	82	831
MSTRG.5886	11	742	9434	3	1103	11533	30	2113	4031
MSTRG.5887	6174	1	4573	7098	228	7211	3241	35	8686
MSTRG.5888	13239	800	1	14666	235	5	7816	1015	4
MSTRG.5889	278	3408	163	106	3388	102	202	3516	91
MSTRG.589	12914	7	0	10940	1	0	2122	0	0
MSTRG.5890	18	225	7	0	472	17	0	397	363
MSTRG.5891	1084	39	9	289	367	140	340	12	9
MSTRG.5892	17	338	1	45	240	0	38	152	1
MSTRG.5893	1904	1373	1656	3261	928	1930	1637	1832	1466
MSTRG.5894	160	5459	5444	19	1832	6881	18	4955	5332
MSTRG.5895	327	7577	793	38	619	586	66	6911	624
MSTRG.5896	1001	85	5764	45	167	9805	252	75	4354
MSTRG.5897	0	1776	183	0	1405	584	0	1835	460
MSTRG.5898	1208	2	30	1413	45	60	863	2	117
MSTRG.5899	74	4826	86	16	3169	6	86	3976	7
MSTRG.59	187	94	1858	164	100	3610	161	197	474
MSTRG.590	8527	2415	679	8686	1463	424	2355	477	336
MSTRG.5900	0	1968	140	0	2055	1226	0	1956	878
MSTRG.5901	2249	94	1726	4925	44	1699	1825	100	1273
MSTRG.5902	66	4827	2643	131	1086	10152	144	4611	3235
MSTRG.5903	4274	0	661	3182	0	141	3637	0	542
MSTRG.5904	1651	44	391	1235	79	931	1206	58	766
MSTRG.5905	550	4760	1442	251	8067	1254	779	8263	1254
MSTRG.5906	106	48	11	139	163	16	79	255	44
MSTRG.5907	1844	465	32	849	667	12	1419	608	5
MSTRG.5908	568	4967	10779	176	4262	15653	220	5240	10223
MSTRG.5909	112	45	73	46	82	22	54	79	112
MSTRG.591	6362	6738	2423	6286	3366	1482	1657	1157	16707
MSTRG.5910	16159	11224	856	5460	7142	642	215	6203	1206
MSTRG.5911	2515	342	2509	1132	293	1880	160	387	2224
MSTRG.5912	195	4806	734	10	4057	696	12	4908	893
MSTRG.5913	262	1013	7	370	1668	27	196	1266	32
MSTRG.5914	7	329	3823	30	50	4672	0	278	4266
MSTRG.5915	443	816	69	76	1170	26	216	900	192
MSTRG.5916	57	1	2761	54	162	2269	35	4	2663
MSTRG.5917	1104	5	92	887	97	169	872	54	268
MSTRG.5918	47	1614	5544	3	1875	7320	35	2924	6406
MSTRG.5919	51	144	391	6	98	190	3	507	412
MSTRG.592	0	146	661	0	2	751	0	94	681
MSTRG.5920	0	2279	190	0	2084	162	0	2068	132
MSTRG.5921	1405	0	2655	1127	0	3846	1207	0	1680
MSTRG.5922	5424	486	0	4331	3003	0	3779	447	0
MSTRG.5923	2233	362	77	1677	71	399	1079	147	34
MSTRG.5924	7104	13394	43	6139	12449	13	4695	4542	41
MSTRG.5925	568	3047	14	1101	2046	40	473	1895	1
MSTRG.5926	37	639	4203	147	540	5447	2	1060	1829
MSTRG.5927	70	2421	1	53	1839	1	0	1158	1
MSTRG.5928	114	0	157	148	0	259	13	0	84
MSTRG.5929	492	307	6	470	601	306	459	516	8
MSTRG.593	1196	4192	5234	1312	2713	4455	279	860	40864
MSTRG.5930	9186	2973	248	3502	2480	440	3831	2188	127
MSTRG.5931	153	2855	1394	328	2377	3838	221	2365	826
MSTRG.5932	0	3229	4222	0	1712	887	3	3291	2022
MSTRG.5933	912	0	1619	853	0	1714	518	0	1123
MSTRG.5934	590	0	785	321	0	489	440	0	739
MSTRG.5935	6848	1860	3617	6011	1216	1547	4093	459	3616
MSTRG.5936	472	1654	0	898	842	0	442	313	0
MSTRG.5937	424	14	0	189	10	0	313	66	0
MSTRG.5938	49	12	1159	102	25	1214	77	7	817
MSTRG.5939	3654	34	4664	4229	24	7220	1472	37	3421
MSTRG.594	2067	3198	1289	1961	1946	1443	601	714	12949
MSTRG.5940	3496	694	1263	2005	114	2189	2844	6	793
MSTRG.5941	979	23	46	679	66	52	956	90	15
MSTRG.5942	6261	2879	796	2670	1982	750	3366	555	831
MSTRG.5943	1459	7373	51	666	5792	67	990	6976	58
MSTRG.5944	409	93	0	162	15	0	518	93	0
MSTRG.5945	197	60	6701	399	64	7372	268	97	5477
MSTRG.5946	0	121	34218	0	69	45261	0	124	14537
MSTRG.5947	2491	358	10	3239	324	23	3503	440	5
MSTRG.5948	1728	323	472	2028	362	548	791	532	570
MSTRG.5949	1189	4982	254	1524	4925	191	573	6598	331
MSTRG.595	4491	751	230	5421	422	433	1103	281	1435
MSTRG.5950	556	0	279	1594	0	242	225	0	213
MSTRG.5951	2024	156	33	2402	41	134	1171	221	234
MSTRG.5952	2307	455	0	2597	693	34	2825	796	0
MSTRG.5953	206	922	483	165	708	359	355	747	649
MSTRG.5954	12213	1570	355	5494	1472	348	8873	1997	343
MSTRG.5955	39	200	500	298	569	615	30	487	389
MSTRG.5956	35	1814	830	31	3357	882	11	1566	604
MSTRG.5957	959	6221	392	1395	1075	604	1564	8904	687
MSTRG.5958	4	4129	16	94	2746	36	19	4795	31
MSTRG.5959	1008	2260	84	193	873	144	874	2184	546
MSTRG.596	2226	1544	25	2014	717	101	576	317	13
MSTRG.5960	4412	4808	0	3590	4221	0	3709	4354	0
MSTRG.5961	74	162	21	332	5	12	42	1	1
MSTRG.5962	390	55	0	336	0	0	322	0	0
MSTRG.5963	125	7886	0	10	5358	0	33	3071	0
MSTRG.5964	1338	30	0	1241	38	0	1449	71	0
MSTRG.5965	3792	144	139	2946	277	36	1780	162	84
MSTRG.5966	4515	537	659	1625	471	633	1054	464	254
MSTRG.5967	332	17	672	118	158	512	123	1	229
MSTRG.5968	34	0	831	40	202	2091	20	0	801
MSTRG.5969	6304	572	36	2114	1288	54	2929	479	31
MSTRG.597	244	2316	1506	282	3102	1198	79	622	5387
MSTRG.5970	1	9031	3940	80	6797	4787	3	5577	2856
MSTRG.5971	4210	5840	639	2641	5612	646	2990	5035	722
MSTRG.5972	2901	4	2430	1784	18	2307	1504	5	2186
MSTRG.5973	4001	222	27	2111	92	22	1190	106	198
MSTRG.5974	0	23	114	0	3	125	0	42	120
MSTRG.5975	174	9	539	121	32	1216	169	5	747
MSTRG.5976	5799	1	237	7877	0	330	4730	1	451
MSTRG.5977	1	1315	3143	4	2292	1213	1	1656	881
MSTRG.5978	101	7396	433	161	8295	512	194	7941	1049
MSTRG.5979	171	1261	11915	357	391	2594	63	774	4752
MSTRG.598	27	1170	0	25	589	0	5	212	0
MSTRG.5980	513	6456	423	691	9932	2156	362	5739	501
MSTRG.5981	5233	254	124	4397	826	80	2373	543	81
MSTRG.5982	32	28	1539	94	12	1286	45	38	1151
MSTRG.5983	6455	242	206	2278	180	624	346	105	701
MSTRG.5984	5185	20	196	5524	382	70	3166	812	491
MSTRG.5985	1147	1485	1699	737	2337	3843	1222	1900	1410
MSTRG.5986	5799	36	995	3610	14	1828	4553	30	569
MSTRG.5987	1256	3159	762	1520	10325	1680	764	5244	502
MSTRG.5988	313	937	171	130	248	763	165	1069	96
MSTRG.5989	571	596	2036	539	818	2010	317	1253	2783
MSTRG.599	18840	131	46	19799	89	81	5059	22	10
MSTRG.5990	146	1666	33	522	1699	23	263	2146	233
MSTRG.5991	125	36	3650	332	120	1336	182	35	1625
MSTRG.5992	1500	1822	106	1871	1695	109	1866	2407	67
MSTRG.5993	371	9846	2507	39	8940	2849	1185	12630	916
MSTRG.5994	18	85	248	9	28	101	23	89	210
MSTRG.5995	8382	273	807	4700	105	2296	5618	329	910
MSTRG.5996	0	3188	4241	0	2401	4184	0	2658	4548
MSTRG.5997	1608	15	1246	1193	35	1158	1201	20	906
MSTRG.5998	378	3934	766	114	4684	190	161	4117	794
MSTRG.5999	10652	734	0	11011	1102	17	3197	434	31
MSTRG.6	826	1491	661	65	92	246	1180	1169	5700
MSTRG.60	2151	180	56	3985	167	23	432	246	51
